ID,id_article,id_experiment,publication_year,Authors,language,document_type,doi,Book_DOI,Commentaires,experiment_type,control_Land_Use,control_type,control_Comment,control_species,control_NB_species,control_N_Woody,control_N_herb,control_N2_fixing,treatment_Land_Use,NEW_treatment_type,main_culture,Notes,treatment_species,treatment_NB_species,treatment_N_Woody,treatment_N_herb,treatment_N2_fixing,density,Organic_management,info,Confunding_factors,country,latitude,longitude,Y_(WGS84),X_(WGS84),altitude,precipitation,temperature,climate,soil_type,soil_depth_start,soil_depth_end,Thickness,Bulk_density_C,Coarse_fragment_C,Bulk_density_T,Coarse_fragment_T,Design,time_since_conversion,history,history_C,history_T,control_replicate_nb,treatment_replicate_nb,Table/Fig,Transformation,soc_unit_control,...60,control_soc_mean,control_soc_sd,control_soc_sd_F,control_soc_mean_T_ha,control_soc_sd_T_ha,treatment_soc_mean,treatment_soc_sd,treatment_soc_sd_F,treatment_soc_mean_T_ha,treatment_soc_sd_T_ha,delta_stock_C.yr,delta_stock_T.yr,Keep_ratio,Ratio,Ratio_vi,Keep_rate,Crate,Crate_vi,...79,delta_stock_T,Temperature_Wordclim,Precipitation_Wordclim,ETP_Wordclim,FAO_Climate,MEAN_depth,depth_diff,Depthfrom_zero,MEAN_depthD,lon,lat,time_since_conversion_imputed,main_culture2,NEW_treatment_type2,diff_species,diff_species_class,Grouped_Design,History_reclass,depth_group,treatment_soc_sd_T_ha_imputed,control_soc_sd_T_ha_imputed,yi,vi
817,129,816,2005,"Sierra, J; Nygren, P",English,Article,10.1071/SR04167,http://dx.doi.org/10.1071/SR04167,NA,LMP,Grassland,Full sun,NA,Dichanthium aristatum,1,0,1,0,Grassland,SilvoPasture,Pasture,NA,"Dichanthium aristatum,Gliricidia sepium",2,1,1,1,NA,NO,NA,NA,Guadeloupe,16°25'N,61°30'W,16.4166666666667,-61.5,10,1300,26,NA,Cambisols,0,20,20,130,104,130,104,RCT,12,NA,cropland,cropland,3,3,Table 1,Extractool,g C kg-1,Done,"29,70",0.62 Sdmax,"0,62",69.19,1.44,"28,30",0.62 Sdmax,"0,62",65.93,1.44,NA,NA,YES,"-0,04828524116","0,0003052497448",YES,"-0,2717866667",NA,NA,NA,258,78,2010,Tropical Moist,10,20,TRUE,"(5,10]",-61.5,16.4166666666667,FALSE,Pasture,SilvoPasture,1,A:<0/+1,Randomized Designs,Cropland,"[0,15)",FALSE,FALSE,-0.04826277038551128,3.033981459677832e-4
818,129,817,2005,"Sierra, J; Nygren, P",English,Article,10.1071/SR04167,http://dx.doi.org/10.1071/SR04167,NA,LMP,Grassland,Full sun,NA,Dichanthium aristatum,1,0,1,0,Grassland,SilvoPasture,Pasture,NA,"Dichanthium aristatum,Gliricidia sepium",2,1,1,1,NA,NO,NA,NA,Guadeloupe,16°25'N,61°30'W,16.4166666666667,-61.5,10,1300,26,NA,Cambisols,0,20,20,130,104,130,104,RCT,12,NA,cropland,cropland,3,3,Table 1,Extractool,g C kg-1,Done,"29,70",0.62 Sdmax,"0,62",69.19,1.44,"33,10",0.62 Sdmax,"0,62",77.11,1.44,NA,NA,YES,"0,1083862366","0,0002622126572",YES,"0,6600533333",NA,NA,NA,258,78,2010,Tropical Moist,10,20,TRUE,"(5,10]",-61.5,16.4166666666667,FALSE,Pasture,SilvoPasture,1,A:<0/+1,Randomized Designs,Cropland,"[0,15)",FALSE,FALSE,0.10837663033414958,2.6063048715723385e-4
820,137,819,2017,"Cerda, Rolando; Allinne, Clementine; Gary, Christian; Tixier, Philippe; Harvey, Celia A.; Krolczyk, Louise; Mathiot, Charlie; Clement, Eugenie; Aubertot, Jean-Noel; Avelino, Jacques",English,Article,10.1016/j.eja.2016.09.019,http://dx.doi.org/10.1016/j.eja.2016.09.019,"The biomass data is the total aboveground biomass carbon. For the SOC data, it is a mean, we could have collected the data of the SOC depending on the type of shade and of the elevation of the plot, but not the same elevations for the control. We also had the SOC data depending on the type of shade and on the management intensity index, but this index isn't clear about the practices, just on the intensity.",LMP,Cropland,Full sun,NA,Coffea arabica,1,1,0,0,Cropland,Multistrata system,"Banana, coffee",NA,"Coffea arabica,Musacea sp.,Erythrina poeppigiana,Cordia alliodora,Cedrela odorata,Citrus sinensis,Citrus aurantifolia,Persea americana,Psidium friedrichsthalium,Eugenia stipitata,Bactris gasipaes",11,10,1,1,695,NO,NA,NA,Costa Rica,9°53'N,83°38'W,9.88333333333333,-83.6333,1000,2781,22.2,NA,Cambisols,0,20,20,110,40,110,40,CI,9,NA,unknown,unknown,13,29,Figure 4,NA,%,Done,"4,74","1,78","1,78",100.11,37.59,"4,85","3,05","3,05",102.43,64.42,NA,NA,YES,"0,02294156924","0,02448473752",NO,NA,NA,NA,NA,NA,NA,1713,Tropical Montane,10,20,TRUE,"(5,10]",-83.6333,9.88333333333333,TRUE,Others,Multistrata system,10,C+2+,Control-Impact Designs,Unknown/mixed,"[0,15)",FALSE,FALSE,0.0229100570170509,0.02448462630715133
821,137,820,2017,"Cerda, Rolando; Allinne, Clementine; Gary, Christian; Tixier, Philippe; Harvey, Celia A.; Krolczyk, Louise; Mathiot, Charlie; Clement, Eugenie; Aubertot, Jean-Noel; Avelino, Jacques",English,Article,10.1016/j.eja.2016.09.019,http://dx.doi.org/10.1016/j.eja.2016.09.019,"The biomass data is the total aboveground biomass carbon. For the SOC data, it is a mean, we could have collected the data of the SOC depending on the type of shade and of the elevation of the plot, but not the same elevations for the control. We also had the SOC data depending on the type of shade and on the management intensity index, but this index isn't clear about the practices, just on the intensity.",LMP,Cropland,Full sun,NA,Coffea arabica,1,1,0,0,Cropland,Multistrata system,"Banana, coffee",NA,"Coffea arabica,Musacea sp.,Erythrina poeppigiana,Cordia alliodora,Cedrela odorata,Citrus sinensis,Citrus aurantifolia,Persea americana,Psidium friedrichsthalium,Eugenia stipitata,Bactris gasipaes",11,10,1,1,392,NO,NA,NA,Costa Rica,9°53'N,83°38'W,9.88333333333333,-83.6333,1000,2781,22.2,NA,Cambisols,0,20,20,110,40,110,40,CI,9,NA,unknown,unknown,13,27,Figure 4,NA,%,Done,"4,74","1,78","1,78",100.11,37.59,"4,90","3,10","3,10",103.49,65.47,NA,NA,YES,"0,03319806941","0,02567182774",NO,NA,NA,NA,NA,NA,NA,1713,Tropical Montane,10,20,TRUE,"(5,10]",-83.6333,9.88333333333333,TRUE,Others,Multistrata system,10,C+2+,Control-Impact Designs,Unknown/mixed,"[0,15)",FALSE,FALSE,0.03320540824868928,0.02566801166175462
836,139,835,2006,"Oelbermann, M.; Voroney, R. P.; Kass, D. C. L.; Schlonvoigt, A. M.",English,Article,NA,http://dx.doi.org/10.1016/j.geoderma.2005.02.009,Here we compare a SAF system that is 19 year old with its sole crop equivalent,LMP,Cropland,Full sun,NA,"zea mays,Phaseolus vulgaris",2,0,2,1,Cropland,Alley cropping,"Beans, Maize",NA,"zea mays,Phaseolus vulgaris,Erythrina poeppigiana",3,1,2,2,555,NO,Ferti+_ both,NA,Costa Rica,9°53'N,83°38'W,9.88333333333333,-83.6333,602,2648,21.7,NA,Cambisols,0,20,20,110,40,110,40,RCBD,19,NA,cropland,cropland,3,3,Fig 1,sd to be estimated,g C m-2,Done,"6 310,65",NA,NA,63.11,11.601811645816532,"8 254,44",NA,NA,82.54,11.45981663446804,NA,NA,YES,"0,2685121563",0,YES,"1,02304578",NA,NA,NA,NA,NA,1713,Tropical Wet,10,20,TRUE,"(5,10]",-83.6333,9.88333333333333,FALSE,Beans/Maize,Alley/Hedgerow,1,A:<0/+1,Randomized Designs,Cropland,"[0,15)",TRUE,TRUE,0.2684037887282877,0.017690546629618643
837,139,836,2006,"Oelbermann, M.; Voroney, R. P.; Kass, D. C. L.; Schlonvoigt, A. M.",English,Article,NA,http://dx.doi.org/10.1016/j.geoderma.2005.02.009,Here we compare a SAF system that is 19 year old with its sole crop equivalent,LMP,Cropland,Full sun,NA,"zea mays,Phaseolus vulgaris",2,0,2,1,Cropland,Alley cropping,"Beans, Maize",NA,"zea mays,Phaseolus vulgaris,Erythrina poeppigiana",3,1,2,2,555,NO,Ferti+_ both,NA,Costa Rica,9°53'N,83°38'W,9.88333333333333,-83.6333,602,2648,21.7,NA,Cambisols,20,40,20,110,40,110,40,RCBD,19,NA,cropland,cropland,3,3,Fig 1,sd to be estimated,g C m-2,Done,"5 192,31",NA,NA,51.92,9.544700691662088,"7 748,52",NA,NA,77.49,10.758676896110108,NA,NA,YES,"0,4003237087",0,YES,"1,345375273",NA,NA,NA,NA,NA,1713,Tropical Wet,30,20,FALSE,"(25,50]",-83.6333,9.88333333333333,FALSE,Beans/Maize,Alley/Hedgerow,1,A:<0/+1,Randomized Designs,Cropland,"[30,45)",TRUE,TRUE,0.40044482338002413,0.017690546629618643
838,139,837,2006,"Oelbermann, M.; Voroney, R. P.; Kass, D. C. L.; Schlonvoigt, A. M.",English,Article,NA,http://dx.doi.org/10.1016/j.geoderma.2005.02.009,Here we compare a SAF system that is 19 year old with its sole crop equivalent,LMP,Cropland,Full sun,NA,"zea mays,Phaseolus vulgaris",2,0,2,1,Cropland,Alley cropping,"Beans, Maize",NA,"zea mays,Phaseolus vulgaris,Erythrina poeppigiana",3,1,2,2,555,NO,Ferti-_ both,NA,Costa Rica,9°53'N,83°38'W,9.88333333333333,-83.6333,602,2648,21.7,NA,Cambisols,0,20,20,110,40,110,40,RCBD,19,NA,cropland,cropland,3,3,Fig 1,sd to be estimated,g C m-2,Done,"8 467,46",NA,NA,84.67,15.565289051676213,"9 559,17",NA,NA,95.59,13.271672790026653,NA,NA,YES,"0,1212710058",0,YES,"0,5745873563",NA,NA,NA,NA,NA,1713,Tropical Wet,10,20,TRUE,"(5,10]",-83.6333,9.88333333333333,FALSE,Beans/Maize,Alley/Hedgerow,1,A:<0/+1,Randomized Designs,Cropland,"[0,15)",TRUE,TRUE,0.12130686442148533,0.01769054662961864
839,139,838,2006,"Oelbermann, M.; Voroney, R. P.; Kass, D. C. L.; Schlonvoigt, A. M.",English,Article,NA,http://dx.doi.org/10.1016/j.geoderma.2005.02.009,Here we compare a SAF system that is 19 year old with its sole crop equivalent,LMP,Cropland,Full sun,NA,"zea mays,Phaseolus vulgaris",2,0,2,1,Cropland,Alley cropping,"Beans, Maize",NA,"zea mays,Phaseolus vulgaris,Erythrina poeppigiana",3,1,2,2,555,NO,Ferti-_ both,NA,Costa Rica,9°53'N,83°38'W,9.88333333333333,-83.6333,602,2648,21.7,NA,Cambisols,20,40,20,110,40,110,40,RCBD,19,NA,cropland,cropland,3,3,Fig 1,sd to be estimated,g C m-2,Done,"5 644,97",NA,NA,56.45,10.377472150314425,"6 656,80",NA,NA,66.57,9.242548986631176,NA,NA,YES,"0,1648746433",0,YES,"0,5325443789",NA,NA,NA,NA,NA,1713,Tropical Wet,30,20,FALSE,"(25,50]",-83.6333,9.88333333333333,FALSE,Beans/Maize,Alley/Hedgerow,1,A:<0/+1,Randomized Designs,Cropland,"[30,45)",TRUE,TRUE,0.1648987350169411,0.017690546629618643
840,139,839,2006,"Oelbermann, M.; Voroney, R. P.; Kass, D. C. L.; Schlonvoigt, A. M.",English,Article,NA,http://dx.doi.org/10.1016/j.geoderma.2005.02.009,Here we compare a SAF system that is 19 year old with its sole crop equivalent,LMP,Cropland,Full sun,NA,"zea mays,Phaseolus vulgaris",2,0,2,1,Cropland,Alley cropping,"Beans, Maize",NA,"zea mays,Phaseolus vulgaris,Gliricidia sepium",3,1,2,2,3333,NO,Ferti+_ both,NA,Costa Rica,9°53'N,83°38'W,9.88333333333333,-83.6333,602,2648,21.7,NA,Cambisols,0,20,20,110,40,110,40,RCBD,19,NA,cropland,cropland,3,3,Fig 1,sd to be estimated,g C m-2,Done,"6 548,52",NA,NA,65.49,12.039338372437406,"7 156,12",NA,NA,71.56,9.935358351860103,NA,NA,YES,"0,08872811551",0,YES,"0,3197868084",NA,NA,NA,NA,NA,1713,Tropical Wet,10,20,TRUE,"(5,10]",-83.6333,9.88333333333333,FALSE,Beans/Maize,Alley/Hedgerow,1,A:<0/+1,Randomized Designs,Cropland,"[0,15)",TRUE,TRUE,0.08863879941055623,0.017690546629618643
841,139,840,2006,"Oelbermann, M.; Voroney, R. P.; Kass, D. C. L.; Schlonvoigt, A. M.",English,Article,NA,http://dx.doi.org/10.1016/j.geoderma.2005.02.009,Here we compare a SAF system that is 19 year old with its sole crop equivalent,LMP,Cropland,Full sun,NA,"zea mays,Phaseolus vulgaris",2,0,2,1,Cropland,Alley cropping,"Beans, Maize",NA,"zea mays,Phaseolus vulgaris,Gliricidia sepium",3,1,2,2,3333,NO,Ferti+_ both,NA,Costa Rica,9°53'N,83°38'W,9.88333333333333,-83.6333,602,2648,21.7,NA,Cambisols,20,40,20,110,40,110,40,RCBD,19,NA,cropland,cropland,3,3,Fig 1,sd to be estimated,g C m-2,Done,"5 130,80",NA,NA,51.31,9.432561488620605,"6 784,81",NA,NA,67.85,9.420263613383286,NA,NA,YES,"0,2794243872",0,YES,"0,8705307574",NA,NA,NA,NA,NA,1713,Tropical Wet,30,20,FALSE,"(25,50]",-83.6333,9.88333333333333,FALSE,Beans/Maize,Alley/Hedgerow,1,A:<0/+1,Randomized Designs,Cropland,"[30,45)",TRUE,TRUE,0.27941372132700465,0.017690546629618643
842,139,841,2006,"Oelbermann, M.; Voroney, R. P.; Kass, D. C. L.; Schlonvoigt, A. M.",English,Article,NA,http://dx.doi.org/10.1016/j.geoderma.2005.02.009,Here we compare a SAF system that is 19 year old with its sole crop equivalent,LMP,Cropland,Full sun,NA,"zea mays,Phaseolus vulgaris",2,0,2,1,Cropland,Alley cropping,"Beans, Maize",NA,"zea mays,Phaseolus vulgaris,Gliricidia sepium",3,1,2,2,3333,NO,Ferti-_ both,NA,Costa Rica,9°53'N,83°38'W,9.88333333333333,-83.6333,602,2648,21.7,NA,Cambisols,0,20,20,110,40,110,40,RCBD,19,NA,cropland,cropland,3,3,Fig 1,sd to be estimated,g C m-2,Done,"6 109,70",NA,NA,61.1,11.232303780056888,"8 135,02",NA,NA,81.35,11.294597567409436,NA,NA,YES,"0,2862999023",0,YES,"1,065956029",NA,NA,NA,NA,NA,1713,Tropical Wet,10,20,TRUE,"(5,10]",-83.6333,9.88333333333333,FALSE,Beans/Maize,Alley/Hedgerow,1,A:<0/+1,Randomized Designs,Cropland,"[0,15)",TRUE,TRUE,0.28624896748749706,0.017690546629618643
843,139,842,2006,"Oelbermann, M.; Voroney, R. P.; Kass, D. C. L.; Schlonvoigt, A. M.",English,Article,NA,http://dx.doi.org/10.1016/j.geoderma.2005.02.009,Here we compare a SAF system that is 19 year old with its sole crop equivalent,LMP,Cropland,Full sun,NA,"zea mays,Phaseolus vulgaris",2,0,2,1,Cropland,Alley cropping,"Beans, Maize",NA,"zea mays,Phaseolus vulgaris,Gliricidia sepium",3,1,2,2,3333,NO,Ferti-_ both,NA,Costa Rica,9°53'N,83°38'W,9.88333333333333,-83.6333,602,2648,21.7,NA,Cambisols,20,40,20,110,40,110,40,RCBD,19,NA,cropland,cropland,3,3,Fig 1,sd to be estimated,g C m-2,Done,"5 670,89",NA,NA,56.71,10.425269187676369,"7 223,63",NA,NA,72.24,10.029769247322161,NA,NA,YES,"0,2420120356",0,YES,"0,8172329558",NA,NA,NA,NA,NA,1713,Tropical Wet,30,20,FALSE,"(25,50]",-83.6333,9.88333333333333,FALSE,Beans/Maize,Alley/Hedgerow,1,A:<0/+1,Randomized Designs,Cropland,"[30,45)",TRUE,TRUE,0.2420433470827932,0.017690546629618643
844,139,843,2006,"Oelbermann, M.; Voroney, R. P.; Kass, D. C. L.; Schlonvoigt, A. M.",English,Article,NA,http://dx.doi.org/10.1016/j.geoderma.2005.02.009,Here we compare a SAF system that is 10 year old with its sole crop equivalent,LMP,Cropland,Full sun,NA,"zea mays,Phaseolus vulgaris",2,0,2,1,Cropland,Alley cropping,"Beans, Maize",NA,"zea mays,Phaseolus vulgaris,Erythrina poeppigiana",3,1,2,2,833,NA,Ferti+_ both,NA,Costa Rica,9°53'N,83°38'W,9.88333333333333,-83.6333,602,2648,21.7,NA,Cambisols,0,20,20,110,40,110,40,RCBD,10,NA,cropland,cropland,3,3,Fig 1,sd to be estimated,g C m-2,Done,"6 919,86",NA,NA,69.2,12.721365328640534,"7 547,04",NA,NA,75.47,10.478221000766936,NA,NA,YES,"0,08675958304",0,YES,"0,627177701",NA,NA,NA,NA,NA,1713,Tropical Wet,10,20,TRUE,"(5,10]",-83.6333,9.88333333333333,FALSE,Beans/Maize,Alley/Hedgerow,1,A:<0/+1,Randomized Designs,Cropland,"[0,15)",TRUE,TRUE,0.08673436367315318,0.01769054662961864
845,139,844,2006,"Oelbermann, M.; Voroney, R. P.; Kass, D. C. L.; Schlonvoigt, A. M.",English,Article,NA,http://dx.doi.org/10.1016/j.geoderma.2005.02.009,Here we compare a SAF system that is 10 year old with its sole crop equivalent,LMP,Cropland,Full sun,NA,"zea mays,Phaseolus vulgaris",2,0,2,1,Cropland,Alley cropping,"Beans, Maize",NA,"zea mays,Phaseolus vulgaris,Erythrina poeppigiana",3,1,2,2,833,NA,Ferti+_ both,NA,Costa Rica,9°53'N,83°38'W,9.88333333333333,-83.6333,602,2648,21.7,NA,Cambisols,20,40,20,110,40,110,40,RCBD,10,NA,cropland,cropland,3,3,Fig 1,sd to be estimated,g C m-2,Done,"3 073,17",NA,NA,30.73,5.649242146663636,"3 073,17",NA,NA,30.73,4.266539437572121,NA,NA,YES,0,0,YES,0,NA,NA,NA,NA,NA,1713,Tropical Wet,30,20,FALSE,"(25,50]",-83.6333,9.88333333333333,FALSE,Beans/Maize,Alley/Hedgerow,1,A:<0/+1,Randomized Designs,Cropland,"[30,45)",TRUE,TRUE,0,0.017690546629618643
846,139,845,2006,"Oelbermann, M.; Voroney, R. P.; Kass, D. C. L.; Schlonvoigt, A. M.",English,Article,NA,http://dx.doi.org/10.1016/j.geoderma.2005.02.009,Here we compare a SAF system that is 10 year old with its sole crop equivalent,LMP,Cropland,Full sun,NA,"zea mays,Phaseolus vulgaris",2,0,2,1,Cropland,Alley cropping,"Beans, Maize",NA,"zea mays,Phaseolus vulgaris,Erythrina poeppigiana",3,1,2,2,833,NA,Ferti-_ both,NA,Costa Rica,9°53'N,83°38'W,9.88333333333333,-83.6333,602,2648,21.7,NA,Cambisols,0,20,20,110,40,110,40,RCBD,10,NA,cropland,cropland,3,3,Fig 1,sd to be estimated,g C m-2,Done,"7 317,07",NA,NA,73.17,13.451189322205606,"7 400,70",NA,NA,74.01,10.275515254627813,NA,NA,YES,"0,0113637586",0,YES,"0,083623693",NA,NA,NA,NA,NA,1713,Tropical Wet,10,20,TRUE,"(5,10]",-83.6333,9.88333333333333,FALSE,Beans/Maize,Alley/Hedgerow,1,A:<0/+1,Randomized Designs,Cropland,"[0,15)",TRUE,TRUE,0.01141471831343648,0.017690546629618643
847,139,846,2006,"Oelbermann, M.; Voroney, R. P.; Kass, D. C. L.; Schlonvoigt, A. M.",English,Article,NA,http://dx.doi.org/10.1016/j.geoderma.2005.02.009,Here we compare a SAF system that is 10 year old with its sole crop equivalent,LMP,Cropland,Full sun,NA,"zea mays,Phaseolus vulgaris",2,0,2,1,Cropland,Alley cropping,"Beans, Maize",NA,"zea mays,Phaseolus vulgaris,Erythrina poeppigiana",3,1,2,2,833,NA,Ferti-_ both,NA,Costa Rica,9°53'N,83°38'W,9.88333333333333,-83.6333,602,2648,21.7,NA,Cambisols,20,40,20,110,40,110,40,RCBD,10,NA,cropland,cropland,3,3,Fig 1,sd to be estimated,g C m-2,Done,"3 282,23",NA,NA,32.82,6.033456793150034,"3 804,88",NA,NA,38.05,5.2828449593107445,NA,NA,YES,"0,1477608818",0,YES,"0,522648084",NA,NA,NA,NA,NA,1713,Tropical Wet,30,20,FALSE,"(25,50]",-83.6333,9.88333333333333,FALSE,Beans/Maize,Alley/Hedgerow,1,A:<0/+1,Randomized Designs,Cropland,"[30,45)",TRUE,TRUE,0.14786299864574984,0.017690546629618643
848,139,847,2006,"Oelbermann, M.; Voroney, R. P.; Kass, D. C. L.; Schlonvoigt, A. M.",English,Article,NA,http://dx.doi.org/10.1016/j.geoderma.2005.02.009,Here we compare a SAF system that is 10 year old with its sole crop equivalent,LMP,Cropland,Full sun,NA,"zea mays,Phaseolus vulgaris",2,0,2,1,Cropland,Alley cropping,"Beans, Maize",NA,"zea mays,Phaseolus vulgaris,Gliricidia sepium",3,1,2,2,833,NA,Ferti+_ both,NA,Costa Rica,9°53'N,83°38'W,9.88333333333333,-83.6333,602,2648,21.7,NA,Cambisols,0,20,20,110,40,110,40,RCBD,10,NA,cropland,cropland,3,3,Fig 1,sd to be estimated,g C m-2,Done,"6 902,86",NA,NA,69.03,12.690113419596186,"7 337,14",NA,NA,73.37,10.186657941251758,NA,NA,YES,"0,06101410571",0,YES,"0,434285714",NA,NA,NA,NA,NA,1713,Tropical Wet,10,20,TRUE,"(5,10]",-83.6333,9.88333333333333,FALSE,Beans/Maize,Alley/Hedgerow,1,A:<0/+1,Randomized Designs,Cropland,"[0,15)",TRUE,TRUE,0.06097394001051881,0.017690546629618643
849,139,848,2006,"Oelbermann, M.; Voroney, R. P.; Kass, D. C. L.; Schlonvoigt, A. M.",English,Article,NA,http://dx.doi.org/10.1016/j.geoderma.2005.02.009,Here we compare a SAF system that is 10 year old with its sole crop equivalent,LMP,Cropland,Full sun,NA,"zea mays,Phaseolus vulgaris",2,0,2,1,Cropland,Alley cropping,"Beans, Maize",NA,"zea mays,Phaseolus vulgaris,Gliricidia sepium",3,1,2,2,833,NA,Ferti+_ both,NA,Costa Rica,9°53'N,83°38'W,9.88333333333333,-83.6333,602,2648,21.7,NA,Cambisols,20,40,20,110,40,110,40,RCBD,10,NA,cropland,cropland,3,3,Fig 1,sd to be estimated,g C m-2,Done,"3 085,71",NA,NA,30.86,5.673140665344608,"3 771,43",NA,NA,37.71,5.235639511579716,NA,NA,YES,"0,2006706953",0,YES,"0,685714285",NA,NA,NA,NA,NA,1713,Tropical Wet,30,20,FALSE,"(25,50]",-83.6333,9.88333333333333,FALSE,Beans/Maize,Alley/Hedgerow,1,A:<0/+1,Randomized Designs,Cropland,"[30,45)",TRUE,TRUE,0.20046446433525103,0.017690546629618643
850,139,849,2006,"Oelbermann, M.; Voroney, R. P.; Kass, D. C. L.; Schlonvoigt, A. M.",English,Article,NA,http://dx.doi.org/10.1016/j.geoderma.2005.02.009,Here we compare a SAF system that is 10 year old with its sole crop equivalent,LMP,Cropland,Full sun,NA,"zea mays,Phaseolus vulgaris",2,0,2,1,Cropland,Alley cropping,"Beans, Maize",NA,"zea mays,Phaseolus vulgaris,Gliricidia sepium",3,1,2,2,833,NA,Ferti-_ both,NA,Costa Rica,9°53'N,83°38'W,9.88333333333333,-83.6333,602,2648,21.7,NA,Cambisols,0,20,20,110,40,110,40,RCBD,10,NA,cropland,cropland,3,3,Fig 1,sd to be estimated,g C m-2,Done,"7 314,29",NA,NA,73.14,13.445674279433073,"8 091,43",NA,NA,80.91,11.2335081644634,NA,NA,YES,"0,1009759173",0,YES,"0,777142857",NA,NA,NA,NA,NA,1713,Tropical Wet,10,20,TRUE,"(5,10]",-83.6333,9.88333333333333,FALSE,Beans/Maize,Alley/Hedgerow,1,A:<0/+1,Randomized Designs,Cropland,"[0,15)",TRUE,TRUE,0.10096201309851309,0.017690546629618643
851,139,850,2006,"Oelbermann, M.; Voroney, R. P.; Kass, D. C. L.; Schlonvoigt, A. M.",English,Article,NA,http://dx.doi.org/10.1016/j.geoderma.2005.02.009,Here we compare a SAF system that is 10 year old with its sole crop equivalent,LMP,Cropland,Full sun,NA,"zea mays,Phaseolus vulgaris",2,0,2,1,Cropland,Alley cropping,"Beans, Maize",NA,"zea mays,Phaseolus vulgaris,Gliricidia sepium",3,1,2,2,833,NA,Ferti-_ both,NA,Costa Rica,9°53'N,83°38'W,9.88333333333333,-83.6333,602,2648,21.7,NA,Cambisols,20,40,20,110,40,110,40,RCBD,10,NA,cropland,cropland,3,3,Fig 1,sd to be estimated,g C m-2,Done,"3 291,43",NA,NA,32.91,6.050001921467629,"2 994,29",NA,NA,29.94,4.156856191373554,NA,NA,YES,"-0,09461597634",0,YES,"-0,297142857",NA,NA,NA,NA,NA,1713,Tropical Wet,30,20,FALSE,"(25,50]",-83.6333,9.88333333333333,FALSE,Beans/Maize,Alley/Hedgerow,1,A:<0/+1,Randomized Designs,Cropland,"[30,45)",TRUE,TRUE,-0.09458118396376616,0.017690546629618643
